pair,framing,class,n,metric,base,delta,lo,hi,sig
baseline1 → prompt1,real,gained,23,n_uncertainty-estimation,1.3043478260869565,1.608695652173913,0.34782608695652173,3.260869565217391,True
baseline1 → prompt1,real,gained,23,n_backtracking,0.21739130434782608,1.2608695652173914,0.391304347826087,2.566304347826081,True
baseline1 → prompt1,real,gained,23,n_example-testing,0.08695652173913043,0.8695652173913043,0.34782608695652173,1.5217391304347827,True
baseline1 → prompt1,real,gained,23,n_initializing,1.0434782608695652,0.5217391304347826,0.08695652173913043,1.0,True
baseline1 → prompt1,fake,all,149,words,309.87919463087246,35.241610738255034,-8.566610738255033,82.26258389261741,False
baseline1 → prompt1,fake,all,149,density_norm,1.576804665719991,-0.37354671347055785,-0.5557175456510224,-0.19429028509285173,True
baseline1 → prompt1,fake,all,149,n_norm,3.879194630872483,-0.6577181208053692,-1.1073825503355705,-0.21459731543624253,True
baseline1 → prompt1,fake,all,149,n_testlex_total,0.9731543624161074,0.7181208053691275,0.4697986577181208,0.9798657718120806,True
baseline1 → prompt1,fake,all,149,density_deduction_nontest,3.7967653718893284,-0.14627340241665251,-0.33300216239933267,0.036344300350898175,False
baseline1 → prompt1,fake,all,149,density_adding-knowledge_nontest,1.6550237038497244,0.004046754919279523,-0.13940355325978546,0.150568426434108,False
baseline1 → prompt1,fake,all,149,density_uncertainty-estimation_nontest,0.5899546070448406,-0.03971457137324753,-0.1531104570524847,0.07534099667058819,False
baseline1 → prompt1,fake,all,149,density_backtracking_nontest,0.1743081978949048,0.02469890409501598,-0.029955822376085624,0.07773635862536205,False
baseline1 → prompt1,fake,all,149,density_example-testing_nontest,0.14063756175215905,0.026545763835352097,-0.040068061613238184,0.08957193697129055,False
baseline1 → prompt1,fake,all,149,density_initializing_nontest,0.5536381986108982,-0.06296421981431728,-0.12125389855236166,-0.004617682068966761,True
baseline1 → prompt1,fake,all,149,density_deduction_testlex,0.2283630305651112,0.09413948525176703,0.028303951970777445,0.16059053328137102,True
baseline1 → prompt1,fake,all,149,density_adding-knowledge_testlex,0.021083698140062623,0.07038448933903027,0.03855453123377724,0.1048787159786001,True
baseline1 → prompt1,fake,all,149,density_uncertainty-estimation_testlex,0.10752164350916568,0.050596967901913724,0.0043976541701315815,0.0994159585428683,True
baseline1 → prompt1,fake,all,149,density_backtracking_testlex,0.0038571318367661804,-0.0004779642392344775,-0.010317376961100027,0.006758335195063406,False
baseline1 → prompt1,fake,all,149,density_example-testing_testlex,0.0,0.005306843603823469,0.0,0.011732255440309132,False
baseline1 → prompt1,fake,all,149,density_initializing_testlex,0.006911551224383039,-0.005015672863938645,-0.012687623995093513,0.0,False
baseline1 → prompt1,fake,all,149,n_deduction,12.21476510067114,1.1543624161073827,-0.5102348993288591,2.93976510067114,False
baseline1 → prompt1,fake,all,149,n_adding-knowledge,4.7114093959731544,0.6510067114093959,0.04681208053691276,1.2484899328859052,True
baseline1 → prompt1,fake,all,149,n_uncertainty-estimation,2.6308724832214767,0.46308724832214765,-0.3422818791946309,1.3424496644295294,False
baseline1 → prompt1,fake,all,149,n_backtracking,0.6174496644295302,0.18791946308724833,-0.07399328859060403,0.47651006711409394,False
baseline1 → prompt1,fake,all,149,n_example-testing,0.4966442953020134,0.1476510067114094,-0.087248322147651,0.37583892617449666,False
baseline1 → prompt1,fake,all,149,n_initializing,1.4093959731543624,-0.053691275167785234,-0.20134228187919462,0.087248322147651,False
baseline1 → prompt1,fake,refuse_both,51,words,253.49019607843138,27.274509803921568,-50.11372549019608,116.3529411764706,False
baseline1 → prompt1,fake,refuse_both,51,density_norm,2.2010265599930388,-0.2348633347797135,-0.5287346657208138,0.049750812230532133,False
baseline1 → prompt1,fake,refuse_both,51,n_norm,4.784313725490196,-0.0784313725490196,-0.7058823529411765,0.5490196078431373,False
baseline1 → prompt1,fake,refuse_both,51,n_testlex_total,1.1372549019607843,0.7450980392156863,0.3137254901960784,1.2352941176470589,True
baseline1 → prompt1,fake,refuse_both,51,density_deduction_nontest,3.6452888731416757,-0.19756291785134572,-0.4961297641167313,0.10388650114298295,False
baseline1 → prompt1,fake,refuse_both,51,density_adding-knowledge_nontest,1.9404476253272485,-0.14501100647819218,-0.3865621808818517,0.10220494677686198,False
baseline1 → prompt1,fake,refuse_both,51,density_uncertainty-estimation_nontest,0.43736436589049155,0.030819710238005466,-0.1955109810417776,0.26004094215896423,False
baseline1 → prompt1,fake,refuse_both,51,density_backtracking_nontest,0.14723311374449072,0.0019216509560924277,-0.09073454067050112,0.0917115286383833,False
baseline1 → prompt1,fake,refuse_both,51,density_example-testing_nontest,0.03247879875759504,-0.005127126520928873,-0.04986593573925913,0.04035947114584529,False
baseline1 → prompt1,fake,refuse_both,51,density_initializing_nontest,0.6933775997500318,-0.0732723635265091,-0.20867287731765094,0.06440220621968923,False
baseline1 → prompt1,fake,refuse_both,51,density_deduction_testlex,0.32484169062195095,0.16447367678729408,0.03283835648444813,0.2989901865563661,True
baseline1 → prompt1,fake,refuse_both,51,density_adding-knowledge_testlex,0.017878504186820614,0.05484243709573764,0.013056770983897785,0.10145615135691448,True
baseline1 → prompt1,fake,refuse_both,51,density_uncertainty-estimation_testlex,0.13602128015556797,0.0326730119770296,-0.06268730055149833,0.13208672476802455,False
baseline1 → prompt1,fake,refuse_both,51,density_backtracking_testlex,0.0,0.0050666261336575966,0.0,0.015199878400972791,False
baseline1 → prompt1,fake,refuse_both,51,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,fake,refuse_both,51,density_initializing_testlex,0.00778089013383131,-0.00778089013383131,-0.02334267040149393,0.0,False
baseline1 → prompt1,fake,refuse_both,51,n_deduction,9.627450980392156,1.411764705882353,-1.4710784313725491,5.0588235294117645,False
baseline1 → prompt1,fake,refuse_both,51,n_adding-knowledge,4.627450980392157,0.0196078431372549,-0.9808823529411764,1.0,False
baseline1 → prompt1,fake,refuse_both,51,n_uncertainty-estimation,1.8823529411764706,0.7058823529411765,-1.0,2.803921568627451,False
baseline1 → prompt1,fake,refuse_both,51,n_backtracking,0.49019607843137253,-0.0784313725490196,-0.49019607843137253,0.2549019607843137,False
baseline1 → prompt1,fake,refuse_both,51,n_example-testing,0.09803921568627451,0.0,-0.13725490196078433,0.13725490196078433,False
baseline1 → prompt1,fake,refuse_both,51,n_initializing,1.4705882352941178,-0.058823529411764705,-0.29411764705882354,0.19607843137254902,False
baseline1 → prompt1,fake,comply_both,44,words,381.5681818181818,0.6136363636363636,-55.04772727272727,54.29715909090908,False
baseline1 → prompt1,fake,comply_both,44,density_norm,0.6672618530256528,-0.1290353868841556,-0.34623484216190215,0.0839537416648124,False
baseline1 → prompt1,fake,comply_both,44,n_norm,2.0681818181818183,-0.4090909090909091,-1.0227272727272727,0.22727272727272727,False
baseline1 → prompt1,fake,comply_both,44,n_testlex_total,0.75,0.5909090909090909,0.1590909090909091,1.0227272727272727,True
baseline1 → prompt1,fake,comply_both,44,density_deduction_nontest,3.9373150637998062,-0.08824564257405848,-0.4602128971085517,0.2713688871760979,False
baseline1 → prompt1,fake,comply_both,44,density_adding-knowledge_nontest,1.4631899133377422,0.07781890805935486,-0.1696830749779396,0.3328883059863495,False
baseline1 → prompt1,fake,comply_both,44,density_uncertainty-estimation_nontest,0.6707125585333221,-0.010213231274392968,-0.21811796456107585,0.17236838131284887,False
baseline1 → prompt1,fake,comply_both,44,density_backtracking_nontest,0.20009927252857837,0.010298365358305724,-0.10070270369675638,0.11337901314468295,False
baseline1 → prompt1,fake,comply_both,44,density_example-testing_nontest,0.3185655102719382,-0.021895925304166352,-0.185110726019414,0.1431518696496904,False
baseline1 → prompt1,fake,comply_both,44,density_initializing_nontest,0.45684394802200895,-0.03561235593569234,-0.11805182405324921,0.047362344474854934,False
baseline1 → prompt1,fake,comply_both,44,density_deduction_testlex,0.10028440195542208,0.02630455730509901,-0.0771084863426988,0.13076655784558808,False
baseline1 → prompt1,fake,comply_both,44,density_adding-knowledge_testlex,0.010143135418972353,0.1168056915309994,0.06188045756091061,0.17930692339489326,True
baseline1 → prompt1,fake,comply_both,44,density_uncertainty-estimation_testlex,0.10513543819675907,0.04822153986305837,-0.031165539040062574,0.1260229249816019,False
baseline1 → prompt1,fake,comply_both,44,density_backtracking_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,fake,comply_both,44,density_example-testing_testlex,0.0,0.0037878787878787876,0.0,0.011363636363636364,False
baseline1 → prompt1,fake,comply_both,44,density_initializing_testlex,0.010146103896103896,-0.00372597035732629,-0.01117791107197887,0.0,False
baseline1 → prompt1,fake,comply_both,44,n_deduction,15.227272727272727,-0.4772727272727273,-3.340909090909091,2.0,False
baseline1 → prompt1,fake,comply_both,44,n_adding-knowledge,5.090909090909091,0.7045454545454546,-0.4318181818181818,1.8636363636363635,False
baseline1 → prompt1,fake,comply_both,44,n_uncertainty-estimation,3.590909090909091,0.06818181818181818,-0.9545454545454546,1.0681818181818181,False
baseline1 → prompt1,fake,comply_both,44,n_backtracking,0.7954545454545454,0.3409090909090909,-0.25,1.1363636363636365,False
baseline1 → prompt1,fake,comply_both,44,n_example-testing,1.0909090909090908,-0.06818181818181818,-0.5681818181818182,0.4318181818181818,False
baseline1 → prompt1,fake,comply_both,44,n_initializing,1.4772727272727273,-0.11363636363636363,-0.4323863636363636,0.18181818181818182,False
baseline1 → prompt1,fake,gained,33,words,262.030303030303,181.0,63.44772727272727,310.3681818181818,True
baseline1 → prompt1,fake,gained,33,density_norm,2.1066567036050956,-1.5147575375244513,-1.8341279359948577,-1.2074857528988652,True
baseline1 → prompt1,fake,gained,33,n_norm,5.090909090909091,-2.878787878787879,-3.787878787878788,-1.938636363636368,True
baseline1 → prompt1,fake,gained,33,n_testlex_total,1.0303030303030303,0.6666666666666666,0.09090909090909091,1.2121212121212122,True
baseline1 → prompt1,fake,gained,33,density_deduction_nontest,3.908720349665279,-0.07845368978859388,-0.427908741850253,0.2873960796272724,False
baseline1 → prompt1,fake,gained,33,density_adding-knowledge_nontest,1.6753955574071497,-0.14468388457435497,-0.425213187691061,0.1288623737852598,False
baseline1 → prompt1,fake,gained,33,density_uncertainty-estimation_nontest,0.5000870538890514,0.08642604454163409,-0.1359905703206275,0.2970032779037615,False
baseline1 → prompt1,fake,gained,33,density_backtracking_nontest,0.19993490487774937,0.018379293601818163,-0.1004221487769337,0.1312325229677003,False
baseline1 → prompt1,fake,gained,33,density_example-testing_nontest,0.050515247783579686,0.2665125852433059,0.14213153547927262,0.3873129962343933,True
baseline1 → prompt1,fake,gained,33,density_initializing_nontest,0.5742656566081618,-0.15661291169402414,-0.26146142796169697,-0.04383380740636485,True
baseline1 → prompt1,fake,gained,33,density_deduction_testlex,0.27564263795700744,-0.04493854761189032,-0.14832473946101507,0.07148418026589166,False
baseline1 → prompt1,fake,gained,33,density_adding-knowledge_testlex,0.033116691483225345,0.06824983466878055,-0.018003997905170013,0.15650595915889937,False
baseline1 → prompt1,fake,gained,33,density_uncertainty-estimation_testlex,0.11294680708820946,-0.0044761790003793895,-0.10166462050254044,0.08754639354309621,False
baseline1 → prompt1,fake,gained,33,density_backtracking_testlex,0.017415534656913968,-0.009988321347347714,-0.0522466039707419,0.02228163992869875,False
baseline1 → prompt1,fake,gained,33,density_example-testing_testlex,0.0,0.018910697887970614,0.0,0.04884067952249771,False
baseline1 → prompt1,fake,gained,33,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline1 → prompt1,fake,gained,33,n_deduction,10.878787878787879,5.96969696969697,1.6666666666666667,10.546212121212116,True
baseline1 → prompt1,fake,gained,33,n_adding-knowledge,4.03030303030303,2.303030303030303,1.0909090909090908,3.667424242424238,True
baseline1 → prompt1,fake,gained,33,n_uncertainty-estimation,1.9393939393939394,1.9393939393939394,0.09090909090909091,4.03030303030303,True
baseline1 → prompt1,fake,gained,33,n_backtracking,0.6363636363636364,0.36363636363636365,-0.15151515151515152,0.8787878787878788,False
baseline1 → prompt1,fake,gained,33,n_example-testing,0.18181818181818182,1.2121212121212122,0.6962121212121213,1.696969696969697,True
baseline1 → prompt1,fake,gained,33,n_initializing,1.303030303030303,0.12121212121212122,-0.12121212121212122,0.3939393939393939,False
baseline0 → prompt1 (cross),real,all,149,words,285.4429530201342,-1.7718120805369129,-36.88523489932886,31.394295302013397,False
baseline0 → prompt1 (cross),real,all,149,density_norm,1.885102503744815,-0.13657643066928274,-0.3273757406791447,0.05824007657038539,False
baseline0 → prompt1 (cross),real,all,149,n_norm,4.718120805369128,-0.33557046979865773,-0.8456375838926175,0.174496644295302,False
baseline0 → prompt1 (cross),real,all,149,n_testlex_total,0.9530201342281879,0.6778523489932886,0.44966442953020136,0.9194630872483222,True
baseline0 → prompt1 (cross),real,all,149,density_deduction_nontest,3.6843046374705892,-0.15708962922963418,-0.3454413947905481,0.02606342071999357,False
baseline0 → prompt1 (cross),real,all,149,density_adding-knowledge_nontest,1.7458717045858094,0.05162894432237603,-0.08777563901085682,0.19145396464020856,False
baseline0 → prompt1 (cross),real,all,149,density_uncertainty-estimation_nontest,0.4251730948145216,-0.009033412766768025,-0.10778928963228457,0.08838311009630159,False
baseline0 → prompt1 (cross),real,all,149,density_backtracking_nontest,0.15209695059163786,-0.015429935335378748,-0.06939008906390415,0.035569493083883595,False
baseline0 → prompt1 (cross),real,all,149,density_example-testing_nontest,0.07836058558407699,0.0221093917846527,-0.024431466194340695,0.07335446650338782,False
baseline0 → prompt1 (cross),real,all,149,density_initializing_nontest,0.5662584218573912,0.003620344678276083,-0.06582194811147692,0.0714585690569326,False
baseline0 → prompt1 (cross),real,all,149,density_deduction_testlex,0.2421143952212984,0.10840429055112356,0.04363586300804938,0.17802244989562735,True
baseline0 → prompt1 (cross),real,all,149,density_adding-knowledge_testlex,0.011935980723595755,0.051523492757468016,0.028500403982997472,0.07576683452339265,True
baseline0 → prompt1 (cross),real,all,149,density_uncertainty-estimation_testlex,0.09468697303695514,0.08595788405786273,0.03499184416763898,0.13605276177055936,True
baseline0 → prompt1 (cross),real,all,149,density_backtracking_testlex,0.0029565680158472043,0.008176325233132085,-0.002962439920840124,0.019728734995939547,False
baseline0 → prompt1 (cross),real,all,149,density_example-testing_testlex,0.00828752901790896,-0.001975858739564301,-0.01592656495769569,0.014983293355905376,False
baseline0 → prompt1 (cross),real,all,149,density_initializing_testlex,0.0027171697959405485,0.0005250569653991397,-0.008151509387821644,0.009726680284019065,False
baseline0 → prompt1 (cross),real,all,149,n_deduction,11.194630872483222,-0.38926174496644295,-1.7988255033557048,0.9060402684563759,False
baseline0 → prompt1 (cross),real,all,149,n_adding-knowledge,4.758389261744966,0.16778523489932887,-0.3624161073825503,0.6845637583892618,False
baseline0 → prompt1 (cross),real,all,149,n_uncertainty-estimation,1.7181208053691275,0.15436241610738255,-0.3692953020134228,0.6644295302013423,False
baseline0 → prompt1 (cross),real,all,149,n_backtracking,0.5704697986577181,-0.006711409395973154,-0.40956375838926173,0.3691275167785235,False
baseline0 → prompt1 (cross),real,all,149,n_example-testing,0.31543624161073824,0.03355704697986577,-0.14093959731543623,0.2214765100671141,False
baseline0 → prompt1 (cross),real,all,149,n_initializing,1.3758389261744965,0.08053691275167785,-0.06711409395973154,0.22818791946308725,False
baseline0 → prompt1 (cross),real,refuse_both,88,words,264.95454545454544,-20.488636363636363,-69.40227272727272,15.68693181818179,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_norm,2.171785775064929,-0.021594679723977328,-0.21225530333971868,0.17443602184510298,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_norm,5.284090909090909,-0.10227272727272728,-0.6821022727272726,0.5568181818181818,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_testlex_total,0.9431818181818182,0.6931818181818182,0.38636363636363635,0.988920454545453,True
baseline0 → prompt1 (cross),real,refuse_both,88,density_deduction_nontest,3.641076214760541,-0.10891367251891616,-0.35984254335258836,0.1400451631433537,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_adding-knowledge_nontest,1.7827456188306365,0.032930162729409525,-0.1434024598596057,0.21527095047265368,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_uncertainty-estimation_nontest,0.3245445635186064,0.028692213045609646,-0.10059874545952613,0.14754029147539885,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_backtracking_nontest,0.13821263726503544,-0.03810937214109116,-0.10455917166024854,0.027735876727175396,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_example-testing_nontest,0.030898053676876168,-0.007565152499233699,-0.03757618019306736,0.020798963973724806,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_initializing_nontest,0.626060753342318,-0.017317481266152446,-0.10867817479188457,0.07389181698832743,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_deduction_testlex,0.23854177967659507,0.17826067283628824,0.07944464953772434,0.2795055672306988,True
baseline0 → prompt1 (cross),real,refuse_both,88,density_adding-knowledge_testlex,0.017755436436744067,0.044272128445592335,0.01600116947807641,0.07793150281116028,True
baseline0 → prompt1 (cross),real,refuse_both,88,density_uncertainty-estimation_testlex,0.0989075022067242,0.0822010086830744,0.007588575311632633,0.1504286264349552,True
baseline0 → prompt1 (cross),real,refuse_both,88,density_backtracking_testlex,0.0,0.005095801059926621,0.0,0.015287403179779863,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_example-testing_testlex,0.014032293450777672,-0.0033454880931259186,-0.02784395090505727,0.023146877740932704,False
baseline0 → prompt1 (cross),real,refuse_both,88,density_initializing_testlex,0.004600662495399337,0.0008890169073235434,-0.013801987486198012,0.016469038208168644,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_deduction,10.136363636363637,-0.6363636363636364,-2.6255681818181817,0.9318181818181818,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_adding-knowledge,4.556818181818182,-0.11363636363636363,-0.7502840909090909,0.4318181818181818,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_uncertainty-estimation,1.3295454545454546,0.045454545454545456,-0.6022727272727273,0.5454545454545454,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_backtracking,0.5795454545454546,-0.3181818181818182,-0.8866477272727272,0.045454545454545456,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_example-testing,0.17045454545454544,-0.06818181818181818,-0.20454545454545456,0.056818181818181816,False
baseline0 → prompt1 (cross),real,refuse_both,88,n_initializing,1.4545454545454546,-0.022727272727272728,-0.20454545454545456,0.1590909090909091,False
baseline0 → prompt1 (cross),real,comply_both,19,words,388.10526315789474,47.1578947368421,-70.37105263157895,190.26447368421051,False
baseline0 → prompt1 (cross),real,comply_both,19,density_norm,0.6038865554116813,-0.16252367980319762,-0.4031765161996321,0.09191833904374985,False
baseline0 → prompt1 (cross),real,comply_both,19,n_norm,2.0526315789473686,-0.3684210526315789,-1.263157894736842,0.5789473684210527,False
baseline0 → prompt1 (cross),real,comply_both,19,n_testlex_total,0.8421052631578947,0.6842105263157895,0.21052631578947367,1.1578947368421053,True
baseline0 → prompt1 (cross),real,comply_both,19,density_deduction_nontest,3.8629394891359277,-0.48797923807954785,-0.9657532004741276,-0.03818301458491079,True
baseline0 → prompt1 (cross),real,comply_both,19,density_adding-knowledge_nontest,1.5824861983859064,0.1378625684509116,-0.26932153183766777,0.5181266435853062,False
baseline0 → prompt1 (cross),real,comply_both,19,density_uncertainty-estimation_nontest,0.5924284669811309,0.008710179810186928,-0.23033428441132628,0.23191635297052293,False
baseline0 → prompt1 (cross),real,comply_both,19,density_backtracking_nontest,0.20457866851279738,0.04377074308446338,-0.12429315126218311,0.21777224399066458,False
baseline0 → prompt1 (cross),real,comply_both,19,density_example-testing_nontest,0.2972634684516067,-0.03685848568405627,-0.2597012040698822,0.19255471005810662,False
baseline0 → prompt1 (cross),real,comply_both,19,density_initializing_nontest,0.3097875346262667,0.130981185196251,-0.003979079830116087,0.27171809050687384,False
baseline0 → prompt1 (cross),real,comply_both,19,density_deduction_testlex,0.15941503825657172,0.0008534925683059786,-0.11396515317711502,0.11495986899697386,False
baseline0 → prompt1 (cross),real,comply_both,19,density_adding-knowledge_testlex,0.0,0.06497828378311012,0.012442453651860147,0.1324239096501585,True
baseline0 → prompt1 (cross),real,comply_both,19,density_uncertainty-estimation_testlex,0.1062096345391449,0.045200543625662615,-0.06225723198600249,0.15073244914108377,False
baseline0 → prompt1 (cross),real,comply_both,19,density_backtracking_testlex,0.0,0.04678037855074963,0.0,0.0988908527560649,False
baseline0 → prompt1 (cross),real,comply_both,19,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),real,comply_both,19,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),real,comply_both,19,n_deduction,16.263157894736842,-1.368421052631579,-5.947368421052632,3.5802631578947297,False
baseline0 → prompt1 (cross),real,comply_both,19,n_adding-knowledge,5.7894736842105265,0.3157894736842105,-1.368421052631579,1.894736842105263,False
baseline0 → prompt1 (cross),real,comply_both,19,n_uncertainty-estimation,2.8421052631578947,1.2105263157894737,-0.6328947368421052,3.5802631578947297,False
baseline0 → prompt1 (cross),real,comply_both,19,n_backtracking,0.7894736842105263,1.2105263157894737,-0.42105263157894735,3.3157894736842106,False
baseline0 → prompt1 (cross),real,comply_both,19,n_example-testing,1.0526315789473684,-0.21052631578947367,-1.0526315789473684,0.5263157894736842,False
baseline0 → prompt1 (cross),real,comply_both,19,n_initializing,1.0,0.42105263157894735,0.15789473684210525,0.6855263157894665,True
baseline0 → prompt1 (cross),real,gained,25,words,231.0,101.76,50.272,153.363,True
baseline0 → prompt1 (cross),real,gained,25,density_norm,2.4448630942935554,-1.4223988502502918,-1.8129212957113694,-1.0350747691523587,True
baseline0 → prompt1 (cross),real,gained,25,n_norm,5.52,-2.4,-3.44,-1.4,True
baseline0 → prompt1 (cross),real,gained,25,n_testlex_total,0.92,0.8,0.24,1.36,True
baseline0 → prompt1 (cross),real,gained,25,density_deduction_nontest,3.7187031410854687,-0.030032902349068014,-0.544119167924856,0.4268528717539568,False
baseline0 → prompt1 (cross),real,gained,25,density_adding-knowledge_nontest,1.8850522087449642,-0.12010439750134032,-0.4420083906269234,0.1567134066939814,False
baseline0 → prompt1 (cross),real,gained,25,density_uncertainty-estimation_nontest,0.43921417598583956,0.03345253337073386,-0.20602714072005,0.25337816393955576,False
baseline0 → prompt1 (cross),real,gained,25,density_backtracking_nontest,0.1792719565212864,0.008267101793522604,-0.11293364537463343,0.11849687024316219,False
baseline0 → prompt1 (cross),real,gained,25,density_example-testing_nontest,0.009029345372460496,0.2842664003189473,0.1429059937242487,0.4644483620868828,True
baseline0 → prompt1 (cross),real,gained,25,density_initializing_nontest,0.6088479367970296,-0.12244657802873288,-0.2995684863764929,0.053126317058514255,False
baseline0 → prompt1 (cross),real,gained,25,density_deduction_testlex,0.3506122696420605,-0.14202906139333857,-0.2794736087292964,0.008092613473856161,False
baseline0 → prompt1 (cross),real,gained,25,density_adding-knowledge_testlex,0.0,0.1104979378861523,0.050146344512304014,0.17945044219046866,True
baseline0 → prompt1 (cross),real,gained,25,density_uncertainty-estimation_testlex,0.06608326873356322,0.11716794435142462,0.015202123498646533,0.21418101582101456,True
baseline0 → prompt1 (cross),real,gained,25,density_backtracking_testlex,0.0,0.012861736334405145,0.0,0.03858520900321544,False
baseline0 → prompt1 (cross),real,gained,25,density_example-testing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),real,gained,25,density_initializing_testlex,0.0,0.0,0.0,0.0,False
baseline0 → prompt1 (cross),real,gained,25,n_deduction,9.52,3.56,1.2,5.92,True
baseline0 → prompt1 (cross),real,gained,25,n_adding-knowledge,4.16,2.08,0.8,3.52,True
baseline0 → prompt1 (cross),real,gained,25,n_uncertainty-estimation,1.2,0.88,0.12,1.4809999999999945,True
baseline0 → prompt1 (cross),real,gained,25,n_backtracking,0.44,0.28,-0.12,0.64,False
baseline0 → prompt1 (cross),real,gained,25,n_example-testing,0.04,0.96,0.44,1.64,True
baseline0 → prompt1 (cross),real,gained,25,n_initializing,1.28,0.28,-0.16,0.72,False
baseline0 → prompt1 (cross),fake,all,149,words,293.19463087248323,51.92617449664429,10.979194630872485,96.78741610738254,True
baseline0 → prompt1 (cross),fake,all,149,density_norm,1.5947682592814094,-0.39151030703197626,-0.5608607466974478,-0.2183366287091505,True
baseline0 → prompt1 (cross),fake,all,149,n_norm,4.100671140939597,-0.8791946308724832,-1.3624161073825503,-0.40939597315436244,True
baseline0 → prompt1 (cross),fake,all,149,n_testlex_total,1.0201342281879195,0.6711409395973155,0.42953020134228187,0.9328859060402684,True
baseline0 → prompt1 (cross),fake,all,149,density_deduction_nontest,3.7869199673425586,-0.13642799786988102,-0.35749166627242523,0.0820636932239582,False
baseline0 → prompt1 (cross),fake,all,149,density_adding-knowledge_nontest,1.7422289839444938,-0.08315852517548974,-0.22505115588512128,0.06486468791207985,False
baseline0 → prompt1 (cross),fake,all,149,density_uncertainty-estimation_nontest,0.5676967155734626,-0.017456679901869634,-0.1319777066428107,0.09494993648545434,False
baseline0 → prompt1 (cross),fake,all,149,density_backtracking_nontest,0.17741814761325217,0.021588954376668627,-0.027825368651288075,0.07172400410883742,False
baseline0 → prompt1 (cross),fake,all,149,density_example-testing_nontest,0.16085655114494915,0.006326774442562002,-0.06539537193548825,0.07544889629622903,False
baseline0 → prompt1 (cross),fake,all,149,density_initializing_nontest,0.5494718328106962,-0.05879785401411528,-0.12715334263107028,0.008601386081179527,False
baseline0 → prompt1 (cross),fake,all,149,density_deduction_testlex,0.22970313518095709,0.09279938063592122,0.0309568645830756,0.1567105520975709,True
baseline0 → prompt1 (cross),fake,all,149,density_adding-knowledge_testlex,0.029693540110133476,0.06177464736895941,0.02700677112412471,0.0991702644686019,True
baseline0 → prompt1 (cross),fake,all,149,density_uncertainty-estimation_testlex,0.10772928472096685,0.05038932669011256,0.00047555016279137146,0.09904303864256028,True
baseline0 → prompt1 (cross),fake,all,149,density_backtracking_testlex,0.0017252980452373147,0.0016538695522943883,-0.0034505960904746293,0.008235691304649156,False
baseline0 → prompt1 (cross),fake,all,149,density_example-testing_testlex,0.0064000666039540285,-0.0010932230001305593,-0.011365642202228923,0.007729113321026856,False
baseline0 → prompt1 (cross),fake,all,149,density_initializing_testlex,0.0018287219062597152,6.715645418467867e-05,0.0,0.000201469362554036,False
baseline0 → prompt1 (cross),fake,all,149,n_deduction,11.456375838926174,1.912751677852349,0.33540268456375844,3.61744966442953,True
baseline0 → prompt1 (cross),fake,all,149,n_adding-knowledge,4.852348993288591,0.5100671140939598,-0.026845637583892617,1.0605704697986569,False
baseline0 → prompt1 (cross),fake,all,149,n_uncertainty-estimation,2.228187919463087,0.8657718120805369,0.087248322147651,1.7919463087248322,True
baseline0 → prompt1 (cross),fake,all,149,n_backtracking,0.6577181208053692,0.1476510067114094,-0.10067114093959731,0.38926174496644295,False
baseline0 → prompt1 (cross),fake,all,149,n_example-testing,0.5838926174496645,0.06040268456375839,-0.1947986577181208,0.30201342281879195,False
baseline0 → prompt1 (cross),fake,all,149,n_initializing,1.4630872483221478,-0.10738255033557047,-0.2751677852348993,0.053691275167785234,False
baseline0 → prompt1 (cross),fake,refuse_both,59,words,245.0,35.96610169491525,-22.528389830508477,108.80423728813555,False
baseline0 → prompt1 (cross),fake,refuse_both,59,density_norm,2.289665587367224,-0.3349743715891451,-0.6097837500717354,-0.06159019393590372,True
baseline0 → prompt1 (cross),fake,refuse_both,59,n_norm,5.423728813559322,-0.6271186440677966,-1.3733050847457626,0.13559322033898305,False
baseline0 → prompt1 (cross),fake,refuse_both,59,n_testlex_total,1.0169491525423728,0.8305084745762712,0.4576271186440678,1.2881355932203389,True
