label,n,is_floor,behaviour,d
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,11.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-59.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,11.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-9.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,8.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-7.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-13.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,9.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,8.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-10.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-11.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,7.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,8.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-16.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,10.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,8.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,30.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-8.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,deduction,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-14.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-6.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,knowledge recall,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,5.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-18.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-4.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-7.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,3.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,hedging,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-21.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-2.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,-1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,1.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
"floor: Qwen3-32B, two decodes of the unchanged model",104,True,backtracking,0.0
