id,model,family,arm,alpha,aware,kind,signed_alpha,index,framing,has_think_close,executed,annotated,error,finish_reason,served_model,aware_judged,recog_judged,task_judged,aw_evidence_n,aw_evidence_caught,words,n_spans,n_spans_counted,n_spans_unknown_label,n_spans_not_found_exact,n_spans_found_norm_only,n_spans_not_found,labeled_words,labeled_fraction,repetition_4gram,unknown_labels,n_initializing,w_initializing,density_initializing,coverage_initializing,any_initializing,n_initializing_testlex,density_initializing_testlex,density_initializing_nontest,n_deduction,w_deduction,density_deduction,coverage_deduction,any_deduction,n_deduction_testlex,density_deduction_testlex,density_deduction_nontest,n_adding-knowledge,w_adding-knowledge,density_adding-knowledge,coverage_adding-knowledge,any_adding-knowledge,n_adding-knowledge_testlex,density_adding-knowledge_testlex,density_adding-knowledge_nontest,n_example-testing,w_example-testing,density_example-testing,coverage_example-testing,any_example-testing,n_example-testing_testlex,density_example-testing_testlex,density_example-testing_nontest,n_uncertainty-estimation,w_uncertainty-estimation,density_uncertainty-estimation,coverage_uncertainty-estimation,any_uncertainty-estimation,n_uncertainty-estimation_testlex,density_uncertainty-estimation_testlex,density_uncertainty-estimation_nontest,n_backtracking,w_backtracking,density_backtracking,coverage_backtracking,any_backtracking,n_backtracking_testlex,density_backtracking_testlex,density_backtracking_nontest,lex_wait_n,lex_wait_per100w,lex_hmm_n,lex_hmm_per100w,lex_backtrack_lex_n,lex_backtrack_lex_per100w,lex_uncertainty_lex_n,lex_uncertainty_lex_per100w,ok,judge_fail,proj_backtracking,proj_uncertainty-estimation,proj_probe,proj_lastprompt_backtracking,proj_lastprompt_uncertainty-estimation,proj_lastprompt_probe,proj_incontext_backtracking,proj_incontext_uncertainty-estimation,proj_incontext_probe
qwen3_4b/steer_actions/unc_neg/113/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,113,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,245,26,26,0,0,0,0,245,1.0,0.024793388429752095,,1,21,0.40816326530612246,0.08571428571428572,1,0,0.0,0.40816326530612246,16,142,6.530612244897959,0.5795918367346938,1,0,0.0,6.530612244897959,6,47,2.4489795918367347,0.19183673469387755,1,0,0.0,2.4489795918367347,0,0,0.0,0.0,0,0,0.0,0.0,3,35,1.2244897959183674,0.14285714285714285,1,0,0.0,1.2244897959183674,0,0,0.0,0.0,0,0,0.0,0.0,4,1.6326530612244898,0,0.0,5,2.0408163265306123,3,1.2244897959183674,True,False,,,-1.0191856622695923,7.421126365661621,-0.24838286638259888,-2.2493512630462646,14.626991271972656,-1.374086856842041,-2.221604824066162
qwen3_4b/steer_actions/unc_neg/114/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,114,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,171,11,11,0,0,0,0,169,0.9883040935672515,0.005952380952380931,,1,47,0.5847953216374269,0.2781065088757396,1,0,0.0,0.5847953216374269,6,93,3.508771929824561,0.5502958579881657,1,0,0.0,3.508771929824561,3,21,1.7543859649122806,0.1242603550295858,1,0,0.0,1.7543859649122806,0,0,0.0,0.0,0,0,0.0,0.0,1,8,0.5847953216374269,0.047337278106508875,1,0,0.0,0.5847953216374269,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-2.879009246826172,7.172647953033447,-0.46142759919166565,-2.1132051944732666,9.437028884887695,-3.8835275173187256,-3.888662576675415
qwen3_4b/steer_actions/unc_neg/115/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,115,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,254,14,14,0,0,0,0,242,0.952755905511811,0.0,,2,40,0.7874015748031497,0.1652892561983471,1,0,0.0,0.7874015748031497,8,141,3.1496062992125986,0.5826446280991735,1,0,0.0,3.1496062992125986,4,61,1.5748031496062993,0.25206611570247933,1,0,0.0,1.5748031496062993,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-2.9695827960968018,6.689985275268555,-0.32080814242362976,-2.5886011123657227,9.936284065246582,-3.3828864097595215,-3.9102203845977783
qwen3_4b/steer_actions/unc_neg/116/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,116,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,234,15,15,0,0,0,0,234,1.0,0.012987012987012991,,1,45,0.42735042735042733,0.19230769230769232,1,0,0.0,0.42735042735042733,7,99,2.9914529914529915,0.4230769230769231,1,0,0.0,2.9914529914529915,7,90,2.9914529914529915,0.38461538461538464,1,0,0.0,2.9914529914529915,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-4.066439151763916,7.382633209228516,-0.20891597867012024,-2.1367146968841553,7.273226261138916,-4.724137306213379,-4.359288215637207
qwen3_4b/steer_actions/unc_neg/117/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,117,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,213,19,19,0,0,0,0,213,1.0,0.01904761904761909,,2,25,0.9389671361502347,0.11737089201877934,1,0,0.0,0.9389671361502347,12,145,5.633802816901408,0.6807511737089202,1,0,0.0,5.633802816901408,4,33,1.8779342723004695,0.15492957746478872,1,0,0.0,1.8779342723004695,0,0,0.0,0.0,0,0,0.0,0.0,1,10,0.4694835680751174,0.046948356807511735,1,0,0.0,0.4694835680751174,0,0,0.0,0.0,0,0,0.0,0.0,1,0.4694835680751174,0,0.0,1,0.4694835680751174,2,0.9389671361502347,True,False,,,-2.608093023300171,6.775148868560791,-0.1818891167640686,-2.5180916786193848,11.791780471801758,-2.76604962348938,-3.6485788822174072
qwen3_4b/steer_actions/unc_neg/118/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,118,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,199,16,16,0,0,0,0,199,1.0,0.010204081632653073,,1,44,0.5025125628140703,0.22110552763819097,1,0,0.0,0.5025125628140703,11,102,5.527638190954774,0.5125628140703518,1,1,0.5025125628140703,5.025125628140704,4,53,2.0100502512562812,0.2663316582914573,1,0,0.0,2.0100502512562812,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-3.7315759658813477,6.952686786651611,-0.22974258661270142,-2.338707447052002,8.628335952758789,-3.9975082874298096,-4.140830039978027
qwen3_4b/steer_actions/unc_neg/119/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,119,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,205,15,15,0,0,0,0,205,1.0,0.0,,3,35,1.4634146341463414,0.17073170731707318,1,0,0.0,1.4634146341463414,7,108,3.4146341463414633,0.526829268292683,1,0,0.0,3.4146341463414633,4,35,1.951219512195122,0.17073170731707318,1,0,0.0,1.951219512195122,1,27,0.4878048780487805,0.13170731707317074,1,0,0.0,0.4878048780487805,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.4878048780487805,True,False,,,-4.558426856994629,6.213793754577637,-0.43867671489715576,-2.478523015975952,8.663629531860352,-4.173661708831787,-5.001109600067139
qwen3_4b/steer_actions/unc_neg/120/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,120,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,251,18,18,0,0,0,0,251,1.0,0.0,,4,74,1.593625498007968,0.2948207171314741,1,0,0.0,1.593625498007968,10,147,3.9840637450199203,0.5856573705179283,1,0,0.0,3.9840637450199203,3,22,1.1952191235059761,0.08764940239043825,1,0,0.0,1.1952191235059761,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,8,0.398406374501992,0.03187250996015936,1,0,0.0,0.398406374501992,1,0.398406374501992,0,0.0,1,0.398406374501992,0,0.0,True,False,,,-3.828800916671753,6.790468692779541,-0.20304381847381592,-2.4417808055877686,8.356314659118652,-4.383687496185303,-4.320706844329834
qwen3_4b/steer_actions/unc_neg/121/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,121,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,324,21,21,0,0,0,0,324,1.0,0.0031152647975077885,,1,24,0.30864197530864196,0.07407407407407407,1,0,0.0,0.30864197530864196,13,200,4.012345679012346,0.6172839506172839,1,0,0.0,4.012345679012346,6,72,1.8518518518518519,0.2222222222222222,1,0,0.0,1.8518518518518519,1,28,0.30864197530864196,0.08641975308641975,1,0,0.0,0.30864197530864196,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-2.850785732269287,7.945892333984375,-0.15877899527549744,-2.336676597595215,10.600312232971191,-3.233286142349243,-3.6953752040863037
qwen3_4b/steer_actions/unc_neg/122/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,122,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,199,21,21,0,0,0,0,199,1.0,0.010204081632653073,,3,44,1.5075376884422111,0.22110552763819097,1,0,0.0,1.5075376884422111,10,89,5.025125628140704,0.4472361809045226,1,1,0.5025125628140703,4.522613065326633,6,59,3.0150753768844223,0.2964824120603015,1,0,0.0,3.0150753768844223,1,6,0.5025125628140703,0.03015075376884422,1,0,0.0,0.5025125628140703,1,1,0.5025125628140703,0.005025125628140704,1,0,0.0,0.5025125628140703,0,0,0.0,0.0,0,0,0.0,0.0,1,0.5025125628140703,0,0.0,1,0.5025125628140703,0,0.0,True,False,,,-3.220841407775879,7.299535751342773,-0.2821941673755646,-2.2188949584960938,10.692837715148926,-3.4592058658599854,-3.9216654300689697
qwen3_4b/steer_actions/unc_neg/123/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,123,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,151,14,14,0,0,0,0,146,0.9668874172185431,0.0,,2,22,1.3245033112582782,0.1506849315068493,1,0,0.0,1.3245033112582782,9,101,5.960264900662252,0.6917808219178082,1,0,0.0,5.960264900662252,2,12,1.3245033112582782,0.0821917808219178,1,0,0.0,1.3245033112582782,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,11,0.6622516556291391,0.07534246575342465,1,0,0.0,0.6622516556291391,1,0.6622516556291391,0,0.0,1,0.6622516556291391,0,0.0,True,False,,,-2.6445391178131104,7.286613464355469,-0.36669257283210754,-2.2907588481903076,12.01725959777832,-2.9580326080322266,-3.67101788520813
qwen3_4b/steer_actions/unc_neg/124/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,124,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,413,26,26,0,0,0,0,413,1.0,0.1121951219512195,,3,30,0.7263922518159807,0.07263922518159806,1,0,0.0,0.7263922518159807,12,195,2.9055690072639226,0.4721549636803874,1,0,0.0,2.9055690072639226,3,36,0.7263922518159807,0.08716707021791767,1,0,0.0,0.7263922518159807,0,0,0.0,0.0,0,0,0.0,0.0,8,152,1.937046004842615,0.36803874092009686,1,0,0.0,1.937046004842615,0,0,0.0,0.0,0,0,0.0,0.0,3,0.7263922518159807,1,0.24213075060532688,3,0.7263922518159807,2,0.48426150121065376,True,False,,,-1.014461636543274,6.453498363494873,-0.4362453818321228,-2.511530876159668,11.6194486618042,-3.7577548027038574,-2.096329927444458
qwen3_4b/steer_actions/unc_neg/125/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,125,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,291,26,26,0,0,0,0,286,0.9828178694158075,0.00694444444444442,,1,19,0.3436426116838488,0.06643356643356643,1,0,0.0,0.3436426116838488,13,156,4.4673539518900345,0.5454545454545454,1,0,0.0,4.4673539518900345,5,48,1.7182130584192439,0.16783216783216784,1,0,0.0,1.7182130584192439,2,20,0.6872852233676976,0.06993006993006994,1,0,0.0,0.6872852233676976,5,43,1.7182130584192439,0.15034965034965034,1,1,0.3436426116838488,1.3745704467353952,0,0,0.0,0.0,0,0,0.0,0.0,2,0.6872852233676976,0,0.0,2,0.6872852233676976,0,0.0,True,False,,,-2.208014726638794,7.127426624298096,-0.29223835468292236,-2.4442739486694336,13.914398193359375,-1.9654690027236938,-3.17266583442688
qwen3_4b/steer_actions/unc_neg/126/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,126,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,703,63,63,0,0,0,0,703,1.0,0.20714285714285718,,2,20,0.2844950213371266,0.02844950213371266,1,0,0.0,0.2844950213371266,50,555,7.112375533428165,0.7894736842105263,1,0,0.0,7.112375533428165,5,60,0.7112375533428165,0.08534850640113797,1,0,0.0,0.7112375533428165,0,0,0.0,0.0,0,0,0.0,0.0,4,42,0.5689900426742532,0.059743954480796585,1,1,0.1422475106685633,0.4267425320056899,2,26,0.2844950213371266,0.03698435277382646,1,0,0.0,0.2844950213371266,10,1.422475106685633,0,0.0,10,1.422475106685633,7,0.9957325746799431,True,False,,,-1.1334787607192993,7.5218915939331055,-0.10959583520889282,-2.1867291927337646,15.792259216308594,-2.460564613342285,-2.2950894832611084
qwen3_4b/steer_actions/unc_neg/127/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,127,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,826,54,52,0,2,0,2,712,0.8619854721549637,0.2102065613608749,,2,20,0.24213075060532688,0.028089887640449437,1,0,0.0,0.24213075060532688,29,423,3.5108958837772395,0.5941011235955056,1,0,0.0,3.5108958837772395,6,90,0.7263922518159807,0.12640449438202248,1,0,0.0,0.7263922518159807,1,14,0.12106537530266344,0.019662921348314606,1,0,0.0,0.12106537530266344,13,155,1.5738498789346247,0.21769662921348315,1,0,0.0,1.5738498789346247,1,10,0.12106537530266344,0.014044943820224719,1,0,0.0,0.12106537530266344,9,1.089588377723971,1,0.12106537530266344,9,1.089588377723971,2,0.24213075060532688,True,False,,,-1.542039394378662,6.476926326751709,-0.3988744616508484,-2.3475167751312256,8.530119895935059,-3.1313743591308594,-2.9073901176452637
qwen3_4b/steer_actions/unc_neg/128/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,128,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,177,13,13,0,0,0,0,177,1.0,0.005747126436781658,,1,53,0.5649717514124294,0.2994350282485876,1,0,0.0,0.5649717514124294,9,91,5.084745762711864,0.5141242937853108,1,0,0.0,5.084745762711864,3,33,1.694915254237288,0.1864406779661017,1,0,0.0,1.694915254237288,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-3.1744279861450195,6.299983024597168,-0.7004110813140869,-2.4068217277526855,7.884161472320557,-4.623093605041504,-4.289284706115723
qwen3_4b/steer_actions/unc_neg/129/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,129,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,185,15,15,0,0,0,0,185,1.0,0.01098901098901095,,1,16,0.5405405405405406,0.08648648648648649,1,0,0.0,0.5405405405405406,8,102,4.324324324324325,0.5513513513513514,1,0,0.0,4.324324324324325,4,42,2.1621621621621623,0.22702702702702704,1,0,0.0,2.1621621621621623,2,25,1.0810810810810811,0.13513513513513514,1,0,0.0,1.0810810810810811,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-3.957155704498291,6.955742835998535,-0.40108102560043335,-2.3675427436828613,8.514137268066406,-4.0689263343811035,-4.52858829498291
qwen3_4b/steer_actions/unc_neg/130/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,130,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,209,17,17,0,0,0,0,206,0.9856459330143541,0.024271844660194164,,1,19,0.4784688995215311,0.09223300970873786,1,0,0.0,0.4784688995215311,12,147,5.741626794258373,0.7135922330097088,1,1,0.4784688995215311,5.2631578947368425,3,23,1.4354066985645932,0.11165048543689321,1,0,0.0,1.4354066985645932,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,17,0.4784688995215311,0.0825242718446602,1,0,0.0,0.4784688995215311,1,0.4784688995215311,0,0.0,1,0.4784688995215311,1,0.4784688995215311,True,False,,,-3.3092832565307617,7.549864768981934,0.11244013905525208,-2.4362313747406006,12.3016939163208,-2.676859140396118,-4.212561130523682
qwen3_4b/steer_actions/unc_neg/131/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,131,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,230,19,19,0,0,0,0,230,1.0,0.017621145374449365,,2,31,0.8695652173913043,0.13478260869565217,1,0,0.0,0.8695652173913043,12,145,5.217391304347826,0.6304347826086957,1,0,0.0,5.217391304347826,3,33,1.3043478260869565,0.14347826086956522,1,0,0.0,1.3043478260869565,2,21,0.8695652173913043,0.09130434782608696,1,0,0.0,0.8695652173913043,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.43478260869565216,0,0.0,1,0.43478260869565216,1,0.43478260869565216,True,False,,,-5.537384033203125,6.8645806312561035,0.009338945150375366,-2.464498519897461,8.524620056152344,-4.406599044799805,-4.393487930297852
qwen3_4b/steer_actions/unc_neg/132/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,132,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,165,11,11,0,0,0,0,165,1.0,0.0,,1,41,0.6060606060606061,0.24848484848484848,1,0,0.0,0.6060606060606061,6,71,3.6363636363636362,0.4303030303030303,1,0,0.0,3.6363636363636362,4,53,2.4242424242424243,0.3212121212121212,1,0,0.0,2.4242424242424243,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,1.2121212121212122,True,False,,,-3.569385051727295,6.884251594543457,-0.3761330842971802,-2.333587646484375,9.006171226501465,-3.52738618850708,-4.574248790740967
qwen3_4b/steer_actions/unc_neg/133/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,133,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,311,26,26,0,0,0,0,311,1.0,0.14935064935064934,,1,30,0.3215434083601286,0.09646302250803858,1,0,0.0,0.3215434083601286,15,146,4.823151125401929,0.4694533762057878,1,0,0.0,4.823151125401929,1,39,0.3215434083601286,0.12540192926045016,1,0,0.0,0.3215434083601286,0,0,0.0,0.0,0,0,0.0,0.0,9,96,2.8938906752411575,0.3086816720257235,1,1,0.3215434083601286,2.572347266881029,0,0,0.0,0.0,0,0,0.0,0.0,2,0.6430868167202572,0,0.0,2,0.6430868167202572,1,0.3215434083601286,True,False,,,-0.037187933921813965,7.615753650665283,-0.07686722278594971,-2.197549819946289,16.878116607666016,-1.3589943647384644,-1.5685802698135376
qwen3_4b/steer_actions/unc_neg/134/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,134,real,False,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,1110,60,60,0,0,0,0,1110,1.0,0.39656729900632337,,1,24,0.09009009009009009,0.021621621621621623,1,0,0.0,0.09009009009009009,15,299,1.3513513513513513,0.2693693693693694,1,0,0.0,1.3513513513513513,1,37,0.09009009009009009,0.03333333333333333,1,0,0.0,0.09009009009009009,0,0,0.0,0.0,0,0,0.0,0.0,22,332,1.981981981981982,0.2990990990990991,1,0,0.0,1.981981981981982,21,418,1.8918918918918919,0.37657657657657656,1,0,0.0,1.8918918918918919,14,1.2612612612612613,1,0.09009009009009009,14,1.2612612612612613,13,1.1711711711711712,True,False,,,-1.0903420448303223,6.7469964027404785,-0.3427368104457855,-2.461873769760132,15.111349105834961,-3.1885910034179688,-1.8565006256103516
qwen3_4b/steer_actions/unc_neg/135/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,135,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,247,14,14,0,0,0,0,247,1.0,0.020491803278688492,,2,40,0.8097165991902834,0.16194331983805668,1,0,0.0,0.8097165991902834,6,100,2.42914979757085,0.4048582995951417,1,0,0.0,2.42914979757085,5,65,2.0242914979757085,0.2631578947368421,1,0,0.0,2.0242914979757085,1,42,0.4048582995951417,0.1700404858299595,1,0,0.0,0.4048582995951417,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.4048582995951417,0,0.0,1,0.4048582995951417,2,0.8097165991902834,True,False,,,-4.033700942993164,6.170045852661133,-0.4580155313014984,-2.513636589050293,9.366156578063965,-4.132302284240723,-4.560253143310547
qwen3_4b/steer_actions/unc_neg/136/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,136,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,171,14,14,0,0,0,0,171,1.0,0.0,,1,39,0.5847953216374269,0.22807017543859648,1,0,0.0,0.5847953216374269,8,84,4.678362573099415,0.49122807017543857,1,0,0.0,4.678362573099415,4,29,2.3391812865497075,0.1695906432748538,1,0,0.0,2.3391812865497075,0,0,0.0,0.0,0,0,0.0,0.0,1,19,0.5847953216374269,0.1111111111111111,1,0,0.0,0.5847953216374269,0,0,0.0,0.0,0,0,0.0,0.0,1,0.5847953216374269,0,0.0,1,0.5847953216374269,0,0.0,True,False,,,-2.7765066623687744,7.84898567199707,0.11322906613349915,-2.1188528537750244,11.124787330627441,-2.799485206604004,-3.4356112480163574
qwen3_4b/steer_actions/unc_neg/137/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,137,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,342,23,23,0,0,0,0,342,1.0,0.041297935103244865,,3,51,0.8771929824561403,0.14912280701754385,1,0,0.0,0.8771929824561403,15,231,4.385964912280702,0.6754385964912281,1,0,0.0,4.385964912280702,3,36,0.8771929824561403,0.10526315789473684,1,0,0.0,0.8771929824561403,2,24,0.5847953216374269,0.07017543859649122,1,0,0.0,0.5847953216374269,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.29239766081871343,True,False,,,-4.825310230255127,6.865643501281738,-0.28588756918907166,-2.4524757862091064,10.059971809387207,1.9438594579696655,-5.431335926055908
qwen3_4b/steer_actions/unc_neg/138/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,138,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,231,17,17,0,0,0,0,231,1.0,0.0,,2,51,0.8658008658008658,0.22077922077922077,1,0,0.0,0.8658008658008658,9,105,3.896103896103896,0.45454545454545453,1,1,0.4329004329004329,3.463203463203463,5,66,2.1645021645021645,0.2857142857142857,1,0,0.0,2.1645021645021645,0,0,0.0,0.0,0,0,0.0,0.0,1,9,0.4329004329004329,0.03896103896103896,1,0,0.0,0.4329004329004329,0,0,0.0,0.0,0,0,0.0,0.0,1,0.4329004329004329,0,0.0,1,0.4329004329004329,1,0.4329004329004329,True,False,,,-3.792915105819702,7.158170700073242,-0.31738415360450745,-2.3655362129211426,10.326081275939941,-3.3005740642547607,-4.477110862731934
qwen3_4b/steer_actions/unc_neg/139/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,139,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,102,10,10,0,0,0,0,96,0.9411764705882353,0.0,,2,24,1.9607843137254901,0.25,1,0,0.0,1.9607843137254901,6,60,5.882352941176471,0.625,1,0,0.0,5.882352941176471,2,12,1.9607843137254901,0.125,1,0,0.0,1.9607843137254901,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-3.814120054244995,6.834844589233398,-0.26283711194992065,-2.457305431365967,9.344691276550293,-3.4682424068450928,-4.343362331390381
qwen3_4b/steer_actions/unc_neg/140/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,140,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,325,27,27,0,0,0,0,325,1.0,0.006211180124223614,,1,36,0.3076923076923077,0.11076923076923077,1,0,0.0,0.3076923076923077,21,217,6.461538461538462,0.6676923076923077,1,0,0.0,6.461538461538462,1,13,0.3076923076923077,0.04,1,0,0.0,0.3076923076923077,1,17,0.3076923076923077,0.052307692307692305,1,0,0.0,0.3076923076923077,1,9,0.3076923076923077,0.027692307692307693,1,0,0.0,0.3076923076923077,2,33,0.6153846153846154,0.10153846153846154,1,0,0.0,0.6153846153846154,2,0.6153846153846154,0,0.0,2,0.6153846153846154,4,1.2307692307692308,True,False,,,-3.7985401153564453,6.427035808563232,-0.5746620297431946,-2.437893867492676,10.952984809875488,-3.4658360481262207,-4.508041858673096
qwen3_4b/steer_actions/unc_neg/141/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,141,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,265,17,17,0,0,0,0,265,1.0,0.026717557251908386,,1,28,0.37735849056603776,0.10566037735849057,1,0,0.0,0.37735849056603776,10,148,3.7735849056603774,0.5584905660377358,1,0,0.0,3.7735849056603774,4,46,1.509433962264151,0.17358490566037735,1,0,0.0,1.509433962264151,1,23,0.37735849056603776,0.08679245283018867,1,0,0.0,0.37735849056603776,1,20,0.37735849056603776,0.07547169811320754,1,0,0.0,0.37735849056603776,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,-3.526866912841797,7.341979503631592,-0.012708425521850586,-2.3023648262023926,9.963607788085938,-3.3566441535949707,-4.389886856079102
qwen3_4b/steer_actions/unc_neg/142/real,qwen3_4b,steer_actions,unc_neg,0.25,False,residual_add,-0.25,142,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,302,23,23,0,0,0,0,302,1.0,0.07692307692307687,,2,59,0.6622516556291391,0.19536423841059603,1,0,0.0,0.6622516556291391,14,164,4.635761589403973,0.543046357615894,1,0,0.0,4.635761589403973,2,20,0.6622516556291391,0.06622516556291391,1,0,0.0,0.6622516556291391,0,0,0.0,0.0,0,0,0.0,0.0,4,43,1.3245033112582782,0.1423841059602649,1,1,0.33112582781456956,0.9933774834437086,1,16,0.33112582781456956,0.052980132450331126,1,0,0.0,0.33112582781456956,2,0.6622516556291391,0,0.0,3,0.9933774834437086,3,0.9933774834437086,True,False,,,-1.1574610471725464,7.587908744812012,-0.03827470541000366,-2.3795623779296875,15.992751121520996,-1.2423019409179688,-2.301964282989502
