id,model,family,arm,alpha,aware,kind,signed_alpha,index,framing,has_think_close,executed,annotated,error,finish_reason,served_model,aware_judged,recog_judged,task_judged,aw_evidence_n,aw_evidence_caught,words,n_spans,n_spans_counted,n_spans_unknown_label,n_spans_not_found_exact,n_spans_found_norm_only,n_spans_not_found,labeled_words,labeled_fraction,repetition_4gram,unknown_labels,n_initializing,w_initializing,density_initializing,coverage_initializing,any_initializing,n_initializing_testlex,density_initializing_testlex,density_initializing_nontest,n_deduction,w_deduction,density_deduction,coverage_deduction,any_deduction,n_deduction_testlex,density_deduction_testlex,density_deduction_nontest,n_adding-knowledge,w_adding-knowledge,density_adding-knowledge,coverage_adding-knowledge,any_adding-knowledge,n_adding-knowledge_testlex,density_adding-knowledge_testlex,density_adding-knowledge_nontest,n_example-testing,w_example-testing,density_example-testing,coverage_example-testing,any_example-testing,n_example-testing_testlex,density_example-testing_testlex,density_example-testing_nontest,n_uncertainty-estimation,w_uncertainty-estimation,density_uncertainty-estimation,coverage_uncertainty-estimation,any_uncertainty-estimation,n_uncertainty-estimation_testlex,density_uncertainty-estimation_testlex,density_uncertainty-estimation_nontest,n_backtracking,w_backtracking,density_backtracking,coverage_backtracking,any_backtracking,n_backtracking_testlex,density_backtracking_testlex,density_backtracking_nontest,lex_wait_n,lex_wait_per100w,lex_hmm_n,lex_hmm_per100w,lex_backtrack_lex_n,lex_backtrack_lex_per100w,lex_uncertainty_lex_n,lex_uncertainty_lex_per100w,ok,judge_fail,proj_probe,proj_lastprompt_backtracking,proj_lastprompt_uncertainty-estimation,proj_lastprompt_probe,proj_incontext_backtracking,proj_incontext_uncertainty-estimation,proj_incontext_probe
qwen3_4b/followup_triggers/unc_testlex_neg/12/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,12,real,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,No,0,0,250,15,15,0,0,0,0,250,1.0,0.012145748987854255,,3,42,1.2,0.168,1,0,0.0,1.2,8,134,3.2,0.536,1,0,0.0,3.2,3,52,1.2,0.208,1,0,0.0,1.2,0,0,0.0,0.0,0,0,0.0,0.0,1,22,0.4,0.088,1,0,0.0,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1.2,True,False,-3.4443013668060303,7.516765594482422,8.86849308013916,-4.3178019523620605,15.52698802947998,6.533592700958252,-4.75391960144043
qwen3_4b/followup_triggers/unc_testlex_neg/12/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,12,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,380,21,21,0,0,0,0,370,0.9736842105263158,0.06631299734748008,,3,42,0.7894736842105263,0.11351351351351352,1,0,0.0,0.7894736842105263,14,256,3.6842105263157894,0.6918918918918919,1,0,0.0,3.6842105263157894,2,41,0.5263157894736842,0.11081081081081082,1,0,0.0,0.5263157894736842,1,26,0.2631578947368421,0.07027027027027027,1,0,0.0,0.2631578947368421,1,5,0.2631578947368421,0.013513513513513514,1,0,0.0,0.2631578947368421,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,1.0526315789473684,True,False,-4.881826400756836,8.302927017211914,9.380843162536621,-4.3244948387146,15.344783782958984,11.924840927124023,-6.144341468811035
qwen3_4b/followup_triggers/unc_testlex_neg/13/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,13,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,251,19,19,0,0,0,0,244,0.9721115537848606,0.0,,1,44,0.398406374501992,0.18032786885245902,1,0,0.0,0.398406374501992,8,92,3.187250996015936,0.3770491803278688,1,0,0.0,3.187250996015936,8,88,3.187250996015936,0.36065573770491804,1,0,0.0,3.187250996015936,2,20,0.796812749003984,0.08196721311475409,1,0,0.0,0.796812749003984,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,1.593625498007968,True,False,-5.20450496673584,6.2292561531066895,9.076740264892578,-5.360780715942383,12.090670585632324,4.055481910705566,-6.480257511138916
qwen3_4b/followup_triggers/unc_testlex_neg/13/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,13,hypothetical,False,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,1001,57,57,0,0,0,0,994,0.993006993006993,0.34368737474949895,,1,44,0.0999000999000999,0.04426559356136821,1,0,0.0,0.0999000999000999,18,163,1.7982017982017982,0.16398390342052313,1,0,0.0,1.7982017982017982,20,368,1.998001998001998,0.3702213279678068,1,0,0.0,1.998001998001998,12,369,1.1988011988011988,0.37122736418511065,1,0,0.0,1.1988011988011988,3,17,0.2997002997002997,0.01710261569416499,1,0,0.0,0.2997002997002997,3,33,0.2997002997002997,0.03319919517102616,1,0,0.0,0.2997002997002997,3,0.2997002997002997,1,0.0999000999000999,3,0.2997002997002997,28,2.797202797202797,True,False,-3.9089698791503906,6.327989101409912,8.906603813171387,-5.417730808258057,10.01536750793457,4.4748077392578125,-5.215295791625977
qwen3_4b/followup_triggers/unc_testlex_neg/14/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,14,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,274,24,24,0,0,0,0,274,1.0,0.0,,1,33,0.36496350364963503,0.12043795620437957,1,0,0.0,0.36496350364963503,21,215,7.664233576642336,0.7846715328467153,1,0,0.0,7.664233576642336,0,0,0.0,0.0,0,0,0.0,0.0,2,26,0.7299270072992701,0.0948905109489051,1,0,0.0,0.7299270072992701,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,1.8248175182481752,True,False,-3.4866459369659424,8.702373504638672,9.05415153503418,-2.6862313747406006,13.887709617614746,5.919973373413086,-4.995820045471191
qwen3_4b/followup_triggers/unc_testlex_neg/14/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,14,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,511,42,42,0,0,0,0,511,1.0,0.015748031496062964,,1,38,0.19569471624266144,0.07436399217221135,1,0,0.0,0.19569471624266144,31,344,6.066536203522505,0.6731898238747553,1,0,0.0,6.066536203522505,1,7,0.19569471624266144,0.0136986301369863,1,0,0.0,0.19569471624266144,9,122,1.761252446183953,0.23874755381604695,1,0,0.0,1.761252446183953,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,9,1.761252446183953,True,False,-3.9080965518951416,7.9497761726379395,8.465428352355957,-2.6996655464172363,15.434798240661621,10.7385835647583,-5.3385796546936035
qwen3_4b/followup_triggers/unc_testlex_neg/15/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,15,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,175,12,12,0,0,0,0,175,1.0,0.011627906976744207,,2,36,1.1428571428571428,0.2057142857142857,1,0,0.0,1.1428571428571428,7,101,4.0,0.5771428571428572,1,0,0.0,4.0,3,38,1.7142857142857142,0.21714285714285714,1,0,0.0,1.7142857142857142,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.5714285714285714,True,False,-2.753596067428589,7.0447516441345215,8.32762336730957,-3.319796085357666,14.302664756774902,6.545266151428223,-4.25724983215332
qwen3_4b/followup_triggers/unc_testlex_neg/15/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,15,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,206,16,16,0,0,0,0,206,1.0,0.0,,2,58,0.970873786407767,0.2815533980582524,1,0,0.0,0.970873786407767,9,103,4.368932038834951,0.5,1,0,0.0,4.368932038834951,4,34,1.941747572815534,0.1650485436893204,1,0,0.0,1.941747572815534,0,0,0.0,0.0,0,0,0.0,0.0,1,11,0.4854368932038835,0.05339805825242718,1,0,0.0,0.4854368932038835,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.4854368932038835,3,1.4563106796116505,True,False,-2.895094633102417,6.754892826080322,8.286561965942383,-3.3946382999420166,14.807985305786133,6.506171703338623,-4.341695308685303
qwen3_4b/followup_triggers/unc_testlex_neg/16/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,16,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,337,25,25,0,0,0,0,330,0.9792284866468842,0.04491017964071853,,2,45,0.5934718100890207,0.13636363636363635,1,0,0.0,0.5934718100890207,19,236,5.637982195845697,0.7151515151515152,1,0,0.0,5.637982195845697,3,30,0.8902077151335311,0.09090909090909091,1,0,0.0,0.8902077151335311,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,19,0.29673590504451036,0.05757575757575758,1,0,0.0,0.29673590504451036,1,0.29673590504451036,0,0.0,1,0.29673590504451036,3,0.8902077151335311,True,False,-5.37766170501709,6.66037130355835,9.217463493347168,-4.0907511711120605,15.723722457885742,12.175944328308105,-6.7467546463012695
qwen3_4b/followup_triggers/unc_testlex_neg/16/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,16,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,423,24,24,0,0,0,0,423,1.0,0.01666666666666672,,1,45,0.2364066193853428,0.10638297872340426,1,0,0.0,0.2364066193853428,14,225,3.309692671394799,0.5319148936170213,1,0,0.0,3.309692671394799,9,153,2.127659574468085,0.3617021276595745,1,1,0.2364066193853428,1.8912529550827424,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.2364066193853428,3,0.7092198581560284,True,False,-5.237477779388428,6.649302959442139,9.092092514038086,-4.533012390136719,12.515247344970703,9.806770324707031,-6.497774124145508
qwen3_4b/followup_triggers/unc_testlex_neg/17/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,17,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,348,25,25,0,0,0,0,348,1.0,0.008695652173912993,,2,49,0.5747126436781609,0.14080459770114942,1,0,0.0,0.5747126436781609,15,180,4.310344827586207,0.5172413793103449,1,0,0.0,4.310344827586207,4,47,1.1494252873563218,0.13505747126436782,1,0,0.0,1.1494252873563218,3,51,0.8620689655172413,0.14655172413793102,1,0,0.0,0.8620689655172413,1,21,0.28735632183908044,0.0603448275862069,1,0,0.0,0.28735632183908044,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,1,0.28735632183908044,4,1.1494252873563218,True,False,-6.157665252685547,6.9724507331848145,7.983103275299072,-4.46156120300293,13.850275993347168,12.047056198120117,-7.4476704597473145
qwen3_4b/followup_triggers/unc_testlex_neg/17/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,17,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,302,22,22,0,0,0,0,302,1.0,0.01672240802675584,,1,45,0.33112582781456956,0.1490066225165563,1,0,0.0,0.33112582781456956,14,176,4.635761589403973,0.5827814569536424,1,0,0.0,4.635761589403973,5,60,1.6556291390728477,0.1986754966887417,1,0,0.0,1.6556291390728477,2,21,0.6622516556291391,0.0695364238410596,1,0,0.0,0.6622516556291391,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.9933774834437086,True,False,-5.0360541343688965,7.392910003662109,8.323118209838867,-4.723109245300293,12.716267585754395,4.960749626159668,-6.34743070602417
qwen3_4b/followup_triggers/unc_testlex_neg/18/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,18,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,283,19,19,0,0,0,0,283,1.0,0.0035714285714285587,,5,94,1.7667844522968197,0.3321554770318021,1,0,0.0,1.7667844522968197,11,159,3.8869257950530036,0.5618374558303887,1,0,0.0,3.8869257950530036,1,13,0.35335689045936397,0.045936395759717315,1,0,0.0,0.35335689045936397,0,0,0.0,0.0,0,0,0.0,0.0,2,17,0.7067137809187279,0.06007067137809187,1,0,0.0,0.7067137809187279,0,0,0.0,0.0,0,0,0.0,0.0,1,0.35335689045936397,0,0.0,4,1.4134275618374559,4,1.4134275618374559,True,False,-3.5284736156463623,6.653976917266846,7.180741786956787,-3.303569793701172,14.217156410217285,5.886496543884277,-4.960899829864502
qwen3_4b/followup_triggers/unc_testlex_neg/18/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,18,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,134,12,12,0,0,0,0,134,1.0,0.0,,4,52,2.985074626865672,0.3880597014925373,1,0,0.0,2.985074626865672,3,33,2.2388059701492535,0.2462686567164179,1,0,0.0,2.2388059701492535,5,49,3.7313432835820897,0.3656716417910448,1,0,0.0,3.7313432835820897,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,1.492537313432836,True,False,-4.164830207824707,6.564491271972656,7.171576499938965,-3.518303394317627,13.389992713928223,6.242859840393066,-5.632910251617432
qwen3_4b/followup_triggers/unc_testlex_neg/19/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,19,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,437,24,24,0,0,0,0,431,0.9862700228832952,0.025345622119815614,,1,40,0.2288329519450801,0.09280742459396751,1,0,0.0,0.2288329519450801,11,153,2.517162471395881,0.35498839907192575,1,0,0.0,2.517162471395881,11,218,2.517162471395881,0.505800464037123,1,0,0.0,2.517162471395881,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,20,0.2288329519450801,0.04640371229698376,1,0,0.0,0.2288329519450801,1,0.2288329519450801,0,0.0,1,0.2288329519450801,5,1.1441647597254005,True,False,-5.158212184906006,4.911605358123779,8.76664924621582,-4.487071990966797,13.990699768066406,9.875372886657715,-6.425232410430908
qwen3_4b/followup_triggers/unc_testlex_neg/19/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,19,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,370,30,30,0,0,0,0,363,0.981081081081081,0.05177111716621252,,2,33,0.5405405405405406,0.09090909090909091,1,0,0.0,0.5405405405405406,20,241,5.405405405405405,0.6639118457300276,1,0,0.0,5.405405405405405,1,5,0.2702702702702703,0.013774104683195593,1,0,0.0,0.2702702702702703,6,66,1.6216216216216217,0.18181818181818182,1,0,0.0,1.6216216216216217,0,0,0.0,0.0,0,0,0.0,0.0,1,18,0.2702702702702703,0.049586776859504134,1,0,0.0,0.2702702702702703,1,0.2702702702702703,0,0.0,1,0.2702702702702703,7,1.8918918918918919,True,False,-3.5891616344451904,5.485177516937256,8.891419410705566,-4.039891242980957,14.84721565246582,5.256343364715576,-4.935435771942139
qwen3_4b/followup_triggers/unc_testlex_neg/20/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,20,real,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,No,0,0,342,32,32,0,0,0,0,330,0.9649122807017544,0.017699115044247815,,2,38,0.5847953216374269,0.11515151515151516,1,0,0.0,0.5847953216374269,21,209,6.140350877192983,0.6333333333333333,1,0,0.0,6.140350877192983,5,50,1.4619883040935673,0.15151515151515152,1,0,0.0,1.4619883040935673,3,25,0.8771929824561403,0.07575757575757576,1,0,0.0,0.8771929824561403,0,0,0.0,0.0,0,0,0.0,0.0,1,8,0.29239766081871343,0.024242424242424242,1,0,0.0,0.29239766081871343,1,0.29239766081871343,0,0.0,1,0.29239766081871343,5,1.4619883040935673,True,False,-5.09964656829834,7.483554840087891,8.869175910949707,-3.905226469039917,15.268954277038574,12.216105461120605,-6.563769817352295
qwen3_4b/followup_triggers/unc_testlex_neg/20/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,20,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,351,30,30,0,0,0,0,351,1.0,0.017241379310344862,,2,38,0.5698005698005698,0.10826210826210826,1,0,0.0,0.5698005698005698,19,227,5.413105413105413,0.6467236467236467,1,0,0.0,5.413105413105413,4,38,1.1396011396011396,0.10826210826210826,1,0,0.0,1.1396011396011396,0,0,0.0,0.0,0,0,0.0,0.0,5,48,1.4245014245014245,0.13675213675213677,1,2,0.5698005698005698,0.8547008547008547,0,0,0.0,0.0,0,0,0.0,0.0,2,0.5698005698005698,0,0.0,2,0.5698005698005698,6,1.7094017094017093,True,False,-2.359830141067505,8.184969902038574,8.97609806060791,-4.045036315917969,15.818009376525879,6.3153791427612305,-3.8816325664520264
qwen3_4b/followup_triggers/unc_testlex_neg/21/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,21,real,True,,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,299,22,22,0,0,0,0,299,1.0,0.020270270270270285,,2,32,0.6688963210702341,0.10702341137123746,1,0,0.0,0.6688963210702341,12,156,4.013377926421405,0.5217391304347826,1,0,0.0,4.013377926421405,2,31,0.6688963210702341,0.10367892976588629,1,0,0.0,0.6688963210702341,0,0,0.0,0.0,0,0,0.0,0.0,5,65,1.6722408026755853,0.21739130434782608,1,2,0.6688963210702341,1.0033444816053512,1,15,0.33444816053511706,0.05016722408026756,1,0,0.0,0.33444816053511706,2,0.6688963210702341,0,0.0,3,1.0033444816053512,4,1.3377926421404682,True,False,-0.9683495759963989,7.868150234222412,8.31261920928955,-4.037954807281494,18.14872169494629,6.646739482879639,-2.53222393989563
qwen3_4b/followup_triggers/unc_testlex_neg/21/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,21,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,383,34,33,0,1,1,0,363,0.9477806788511749,0.08684210526315794,,1,33,0.26109660574412535,0.09090909090909091,1,0,0.0,0.26109660574412535,18,149,4.699738903394256,0.41046831955922863,1,0,0.0,4.699738903394256,10,115,2.6109660574412534,0.3168044077134986,1,0,0.0,2.6109660574412534,2,57,0.5221932114882507,0.15702479338842976,1,0,0.0,0.5221932114882507,1,4,0.26109660574412535,0.011019283746556474,1,0,0.0,0.26109660574412535,1,5,0.26109660574412535,0.013774104683195593,1,0,0.0,0.26109660574412535,1,0.26109660574412535,0,0.0,1,0.26109660574412535,7,1.8276762402088773,True,False,-4.134655952453613,9.030824661254883,8.319039344787598,-4.535842418670654,12.36133098602295,4.566701889038086,-5.502679347991943
qwen3_4b/followup_triggers/unc_testlex_neg/22/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,22,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,331,20,20,0,0,0,0,331,1.0,0.0,,1,24,0.3021148036253776,0.07250755287009064,1,0,0.0,0.3021148036253776,12,179,3.6253776435045317,0.540785498489426,1,0,0.0,3.6253776435045317,2,39,0.6042296072507553,0.11782477341389729,1,0,0.0,0.6042296072507553,4,71,1.2084592145015105,0.21450151057401812,1,0,0.0,1.2084592145015105,1,18,0.3021148036253776,0.054380664652567974,1,0,0.0,0.3021148036253776,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.9063444108761329,True,False,-5.3608551025390625,6.712076663970947,8.57625675201416,-3.9552066326141357,12.911970138549805,12.657217979431152,-6.649408340454102
qwen3_4b/followup_triggers/unc_testlex_neg/22/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,22,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,344,20,20,0,0,0,0,344,1.0,0.02052785923753664,,2,72,0.5813953488372093,0.20930232558139536,1,0,0.0,0.5813953488372093,13,206,3.7790697674418605,0.5988372093023255,1,0,0.0,3.7790697674418605,2,20,0.5813953488372093,0.05813953488372093,1,0,0.0,0.5813953488372093,3,46,0.872093023255814,0.13372093023255813,1,0,0.0,0.872093023255814,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,1.4534883720930232,True,False,-5.311578750610352,7.122114181518555,8.817131996154785,-4.372651100158691,12.778923034667969,11.10816478729248,-6.529736042022705
qwen3_4b/followup_triggers/unc_testlex_neg/23/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,23,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,359,23,23,0,0,0,0,359,1.0,0.002808988764044895,,1,54,0.2785515320334262,0.15041782729805014,1,0,0.0,0.2785515320334262,21,286,5.8495821727019495,0.7966573816155988,1,0,0.0,5.8495821727019495,1,19,0.2785515320334262,0.052924791086350974,1,0,0.0,0.2785515320334262,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.2785515320334262,True,False,-3.6944875717163086,8.004210472106934,7.6070075035095215,-3.266338348388672,13.065413475036621,5.272276401519775,-5.181121349334717
qwen3_4b/followup_triggers/unc_testlex_neg/23/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,23,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,385,33,33,0,0,0,0,385,1.0,0.002617801047120394,,1,22,0.2597402597402597,0.05714285714285714,1,0,0.0,0.2597402597402597,22,242,5.714285714285714,0.6285714285714286,1,1,0.2597402597402597,5.454545454545454,5,57,1.2987012987012987,0.14805194805194805,1,0,0.0,1.2987012987012987,5,64,1.2987012987012987,0.16623376623376623,1,0,0.0,1.2987012987012987,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,1.2987012987012987,True,False,-3.7270679473876953,8.505196571350098,7.850955009460449,-3.3011422157287598,12.166980743408203,4.666085720062256,-5.137664318084717
qwen3_4b/followup_triggers/unc_testlex_neg/24/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,24,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,641,36,36,0,0,0,0,641,1.0,0.10815047021943569,,4,71,0.62402496099844,0.11076443057722309,1,0,0.0,0.62402496099844,23,412,3.5881435257410295,0.6427457098283932,1,1,0.15600624024961,3.43213728549142,2,38,0.31201248049922,0.059282371294851796,1,0,0.0,0.31201248049922,3,42,0.46801872074882994,0.0655226209048362,1,0,0.0,0.46801872074882994,2,36,0.31201248049922,0.056162246489859596,1,0,0.0,0.31201248049922,2,42,0.31201248049922,0.0655226209048362,1,0,0.0,0.31201248049922,3,0.46801872074882994,0,0.0,4,0.62402496099844,11,1.71606864274571,True,False,-3.313471794128418,6.113056182861328,8.138422012329102,-4.165305137634277,15.164027214050293,5.080591678619385,-4.666369438171387
qwen3_4b/followup_triggers/unc_testlex_neg/24/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,24,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,No,Yes,Yes,0,0,433,31,31,0,0,0,0,433,1.0,0.032558139534883734,,2,27,0.4618937644341801,0.06235565819861432,1,0,0.0,0.4618937644341801,20,278,4.618937644341801,0.6420323325635104,1,5,1.1547344110854503,3.464203233256351,4,69,0.9237875288683602,0.15935334872979215,1,0,0.0,0.9237875288683602,4,45,0.9237875288683602,0.10392609699769054,1,1,0.23094688221709006,0.6928406466512702,0,0,0.0,0.0,0,0,0.0,0.0,1,14,0.23094688221709006,0.03233256351039261,1,0,0.0,0.23094688221709006,1,0.23094688221709006,0,0.0,1,0.23094688221709006,4,0.9237875288683602,True,False,-3.6143994331359863,6.273454189300537,8.134889602661133,-3.918865203857422,15.056124687194824,5.382946014404297,-4.9503936767578125
qwen3_4b/followup_triggers/unc_testlex_neg/25/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,25,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,361,30,30,0,0,0,0,354,0.9806094182825484,0.0027932960893854997,,1,33,0.2770083102493075,0.09322033898305085,1,0,0.0,0.2770083102493075,9,100,2.4930747922437675,0.2824858757062147,1,0,0.0,2.4930747922437675,17,176,4.7091412742382275,0.4971751412429379,1,0,0.0,4.7091412742382275,0,0,0.0,0.0,0,0,0.0,0.0,2,31,0.554016620498615,0.08757062146892655,1,0,0.0,0.554016620498615,1,14,0.2770083102493075,0.03954802259887006,1,0,0.0,0.2770083102493075,1,0.2770083102493075,0,0.0,1,0.2770083102493075,3,0.8310249307479224,True,False,-4.179635524749756,6.067080974578857,6.946381092071533,-4.5431742668151855,14.110690116882324,4.36838436126709,-5.564975738525391
qwen3_4b/followup_triggers/unc_testlex_neg/25/hypothetical,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,25,hypothetical,True,,True,,stop,gpt-4o-2024-08-06,Yes,Yes,Yes,0,0,433,32,32,0,0,0,0,433,1.0,0.03488372093023251,,1,18,0.23094688221709006,0.04157043879907621,1,0,0.0,0.23094688221709006,16,196,3.695150115473441,0.45265588914549654,1,0,0.0,3.695150115473441,13,188,3.0023094688221708,0.4341801385681293,1,0,0.0,3.0023094688221708,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,31,0.4618937644341801,0.07159353348729793,1,0,0.0,0.4618937644341801,2,0.4618937644341801,0,0.0,2,0.4618937644341801,6,1.3856812933025404,True,False,-5.205907344818115,6.907591819763184,7.615566730499268,-4.5192999839782715,13.174402236938477,9.46927261352539,-6.5115838050842285
qwen3_4b/followup_triggers/unc_testlex_neg/26/real,qwen3_4b,followup_triggers,unc_testlex_neg,0.25,False,residual_add,-0.25,26,real,True,,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,119,12,12,0,0,0,0,119,1.0,0.0,,1,22,0.8403361344537815,0.18487394957983194,1,0,0.0,0.8403361344537815,6,60,5.042016806722689,0.5042016806722689,1,0,0.0,5.042016806722689,3,25,2.5210084033613445,0.21008403361344538,1,0,0.0,2.5210084033613445,0,0,0.0,0.0,0,0,0.0,0.0,1,7,0.8403361344537815,0.058823529411764705,1,0,0.0,0.8403361344537815,1,5,0.8403361344537815,0.04201680672268908,1,0,0.0,0.8403361344537815,1,0.8403361344537815,0,0.0,1,0.8403361344537815,1,0.8403361344537815,True,False,-2.9684433937072754,6.550551891326904,8.588006973266602,-3.3395161628723145,16.250951766967773,6.932427883148193,-4.423795223236084
